460200800790500030100007000000400100000003789320080050040300008070005010000000600,Medium,465231897798564231132897564987456123654123789321789456546312978879645312213978645,900420010020000000010907008004605000000000734801094000000850302050240001080000640,967428513428513967513967428274635189695182734831794256746851392359246871182379645;
500013000000000200203009004080004010300000005000000970700060000000098406405030080,Medium,546213897879546231213879564987654312321987645654321978798465123132798456465132789,000000020085000760000000400030600057070008004002300800040590000000006530000000000,763485921485921763921763485834619257679258314512374896346592178197846532258137649;
002640090900000405000000100201000000060007320890001004000103000000400879400080200,Easy,312645798978312465645978132231564987564897321897231654789123546123456879456789213,200080401580030006000070589800014090004300000913000800607000000040800003090062054,276589431589431276431276589865714392724398615913625847657943128142857963398162754;
600007000908000406300504080000000970004080010000003005000000200103005000009302004,Medium,645897123978231456312564789231456978564789312897123645456978231123645897789312564,000000000064800090000200060610050000900306000450007680109080000080679010346000070,291764835764835291835291764617958342928346157453127689179483526582679413346512978;
908000030600100090002000504000050100560320000030007006020800000700006000000210970,Expert,978465231645132897312798564897654123564321789231987456123879645789546312456213978,700049210840006000000005040400000000002104008060078400503001604000083001100057000,735849216849216735216735849458362197372194568961578423583921674627483951194657382;
002700006000065000400000089809500001000070500000003000301900000050020070080000300,Expert,132798456798465123465132789879546231213879564546213897321987645654321978987654312,090008052040700090002003008001927500000000300000001000300000200070000830000000907,693148752148752693752693148431927586967584321825361479319875264276419835584236917;
005030709700000100002800406000600000500010007003008004080050302300789000004100000,Medium,465231789798564123132897456879645231546312897213978564987456312321789645654123978,100000543900503028003000000000230070005070030700000000890700000000000000006380090,128967543967543128543128967689235471215476839734819652892754316351692784476381295;
005300000100080400790000000020000000000500310004203900046000890800405030000700060,Medium,465321789132987456798654123321879645987546312654213978546132897879465231213798564,400801305000305000005060000000053200000017008000908000006030540504000192007000000,469871325871325469325469871798653214643217958152948736986132547534786192217594683;
897030000001400000500008032080300004100050007006000000008200046300500079000070010,Medium,897132465231465798564798132789321654123654987456987321978213546312546879645879213,040090802005000100070040605006000001000059006000000000300507000281004000050000400,143695872695872143872143695936428751418759326527316984364587219281964537759231468;
789000003050320080100000400008040300600000000010070005000100007800460200030790500,Medium,789654123456321789123987456978546312645213978312879645564132897897465231231798564,000001800041870960005000040432000700600000000100092080320080000509020000010500000,963241875241875963875963241432658719698714352157392486326187594589426137714539628;
700100000050709003020406080008302005040000010300000978000000060030004800500007001,Medium,789123456456789123123456789978312645645978312312645978897231564231564897564897231,040301000051080000000040300500000000407005003008000070000078625600000190005690400,249351786351786249786249351593467812427815963168923574934178625672534198815692437;
005970003700010000002640080080230005300000978004000010000000060003400800500700001,Medium,465978123798312456132645789987231645321564978654897312879123564213456897546789231,080050010050700080000080904500000140860000000001060070008071305300090000100020800,682954713954713682713682954529837146867145239431269578298471365376598421145326897;
007010005004800030000006000000001040032050800000987003010000007079030050046008020,Medium,987213465654879132321546798798321546132654879465987213213465987879132654546798321,013006070050800010800000006009008700108000300020000501000000205080001000005000000,413956872956872413872413956539128764148765329627349581391687245284591637765234198;
700006000000120970002080000506230000003007006000500100600010090020000504980000030,Expert,798456312465123978132789645546231789213897456879564123654312897321978564987645231,080000410060005280000009000000804030800006007050007000900300000040000090000000870,289763415763415289415289763697854132824136957351927648978341526542678391136592874;
008002046030005079000070010050800032987030000001004000010050007006000000800003004,Medium,798312546132645879465978213654897132987231465321564798213456987546789321879123654,007000000900005030200000010009052400080401000050009123000620080500190000001570002,837916245916245837245837916179352468382461759654789123793624581528193674461578392;
009040032000200000013000005060000007030008054098460000004001800000050003000907000,Medium,879546132546213798213879465465132987132798654798465321654321879987654213321987546,830000000002010804007000002000070000000126000071005003003091000790003200000000059,834562917562917834917834562645379128389126475271485693453291786798653241126748359;
640000089000700006008450003020000000000500031400230090500300000001008040097000000,Medium,645123789312789456978456123123897564789564231456231897564312978231978645897645312,305000706000086000700045001000407000000010060108030000000100630070904000010000400,345291786291786345786345291952467813437819562168532974524178639673924158819653427;
010000070046080002079003005007001050004800003000060000032005800000978030000010004,Hard,213456978546789312879123645987231456654897123321564789132645897465978231798312564,740009100309000046020700009000000090071200003000000004600000500500034902200007400,746389125389125746125746389863451297471298653952673814634912578517834962298567431;
000300050000000709004008100030450800098000064060700000013500000000000002009230040,Easy,987312456321645789654978123132456897798123564465789231213564978546897312879231645,030060005460185002100030460024000000000000254008000003040018500009000708800000000,932467185467185932185932467624351879391876254758294613243718596519643728876529341;
000400001000003987203080050907500030001007000604200008700005010400300800000000006,Medium,879456321546123987213789654987564132321897465654231798798645213465312879132978546,008002607040000100000000542400306020016000070070000000000060000700003200024000006,138542697542697138697138542485376921316924875279815463853269714761453289924781356;
000450020100009006000003089800000200210097000006000007007600300320000605050010000,Hard,798456123132789456465123789879564231213897564546231897987645312321978645654312978,600000000108005002305000078701903480000007050804061000000030007006000000000000900,692178345178345692345692178721953486963487251854261739219834567536719824487526913;
000506203060003070001000500709000102000002008000700060300980000900600001045020000,Expert,897546213564213879231879546789465132456132798123798465312987654978654321645321987,050000080060000100084100060000009000009070040040000600325000406000605000800031500,153267984267984153984153267632549871519876342748312695325798416491625738876431529;
000604980070000600540080300000079000030500000008010040320400090000002000050000130,Medium,213654987879321654546987321465879213132546879798213546321465798987132465654798132,020003008000470020408000000009000700204030009000009102000000061000090357030050200,625913478913478625478625913159284736264731589387569142592347861846192357731856294;
010500000000230650006007300900010060054000002300000098000080200790120000000006070,Expert,213564987879231654546897321987312465654978132321645798465789213798123546132456879,409307000307020400020059087000000004000000000062000805000010000010035090000004000,459387126387126459126459387893561274541278963762943815935712648614835792278694531;
032500008000010400000879030046080200079300500010000070004008300000060000007100050,Medium,132546798798213465465879132546987213879321546213654879654798321321465987987132654,830000000000704006000006020060007008387952040009600200600070000000000060050408300,836125794125794836794836125261347958387952641549681273613579482478213569952468317;
050080203001400000987003000010005700800300400006000000000007001008200604030500907,Medium,654789213321456879987123546213645798879312465546978132465897321798231654132564987,005000300070009100040105870708000000013407008000508036000204907000080000000950000,165872349872349165349165872758693421613427598294518736586234917931786254427951683;
060070000201000079800200000000098030100060090000002405302650000005000001070300600,Expert,564879213231546879897213546456798132123465798789132465312654987645987321978321654,000050000006900002930400006008009000100000070000008000001000040704080603000720080,412856937856937412937412856528179364149365278673248591281693745794581623365724189;
070010005000006000040800030023050800000987003000001040064008020001000007097030050,Medium,978213465312546798645879132123654879456987213789321546564798321231465987897132654,000504000070800000000013000005000000098207000002305781050000000600001000240009150,913574826574826913826913574735168249198247365462395781351482697689751432247639158;
079000102000007060000200008090006001405020000030089000001000500000605203600300070,Expert,879564132213897465546231798798456321465123987132789654321978546987645213654312879,007628109020159000100000000000000000041000000805740000000010902004000000000904300,437628159628159437159437628276391584341582796895746213763815942914263875582974361;
080200604000070001300500907008300400100050700060000000500008203010400000879030000,Medium,987213654654879321321546987798321465132654798465987132546798213213465879879132546,200000100940130000005200007400601000021004850000020410090713000010006000000000601,268947135947135268135268947489651372621374859753829416896713524512496783374582691;
080300504604908000000600007002000000400009302000103005079000000500000003010004080,Medium,987312564654978231321645897132456978465789312798123645879231456546897123213564789,040000802000830005002945000050008000400007500100000000500000090009064003010200068,945671832671832945832945671756428319498317526123596784564183297289764153317259468;
098003000002540000060009010070000006000907120200000080650000230000100500300060007,Expert,798213645132546978465879312879321456546987123213654789654798231987132564321465897,000501040000040396000300081005000413900000000070005000050100038003009060418000900,396581247581247396247396581865972413932418675174635829659124738723859164418763952;
200406008500709030007100000300004800005007010000000006080302050003000987400000001,Medium,231456798564789132897123465312564879645897213978231546789312654123645987456978321,002871000001000062004000800700600000609010200000038000086100407003080005000400080,362871954871954362954362871728649513639517248145238796286195437493786125517423689;
201000045000060010560030000900040020002800000000003700400001097080600200000007500,Medium,231798645897465312564132978978546123312879456645213789456321897789654231123987564,080520010020609003019700000000806107000000390000000000058000002007200000140000800,783524619524619783619783524235896147876142395491375268358461972967258431142937856;
000890050900060001640030080009000002100000065000002700060000800030700000800056010,Hard,312897654978564321645231987789645132123978465456312798564123879231789546897456213,500000000000803500093507400000000000258010704000704682742000000300000000006070200,527461893461893527893527461674238915258916734139754682742189356385642179916375248;
210540000506000030000010060400790100008002006000005700900020040000007300020000008,Medium,213546897546879231879213564465798123798132456132465789987321645654987312321654978,908050000106030000030928000000000360007000000000001500010000405009000603065080010,928156734156734928734928156581247369297365841643891572812673495479512683365489217;
001709040600020008007050000060001000000504120030000056800000200040002090003070000,Medium,321789645654123978987456312465231789798564123132897456879645231546312897213978564,050000009000809700000750000000098030500002094090600080605000070907045301002060000,756423819423819756819756423264598137578132694391674285645381972987245361132967548;
007000020200900000560001000008060000010008065000030700050000809100009006080046003,Hard,897654321231987654564321987978465132312798465645132798456213879123879546789546213,901060000207000930504030260000000000005000040000100650100008400050000710006010005,931267584267584931584931267612345879395876142748192653123758496459623718876419325;
400320009020000000000050103640000908000070600008540300097000000001008004500030000,Medium,456321789123987456789654123645213978312879645978546312897465231231798564564132897,000370200000000108000058004000062900010040003460810700030000600600005489007680000,158374296374296158296158374783562941512947863469813725835429617621735489947681532;
007000030200900004000020800005000070970400010002008600450210000000506003100000006,Medium,897654231231987564564321897645132978978465312312798645456213789789546123123879456,020000000008000001050901000000040080006080007805090360070805400409300010000010000,921738654738654921654921738317246589296583147845197362172865493469372815583419276;
504000210001006000000003506002004900000080020070300000020060008050700000709100400,Medium,564879213231546879897213546312654987645987321978321654123465798456798132789132465,800560000062300807000000502000490020480020700090000004750030000000654070000000400,847562319562319847319847562675493128483126795291785634754231986938654271126978453;
560000030201054000000001060000500007400079001080200600002000800000700003900002040,Medium,564987132231654798897321465123546987456879321789213654312465879645798213978132546,030670900070000000912000070050000040300000020000586700060000080290000000040000360,835674912674912835912835674756329148389147526421586793563491287298763451147258369;
600000001000201054300560000060080200007000500001400079400900002003000700080002000,Medium,645897321978231654312564987564789213897123546231456879456978132123645798789312465,090006100400000890000000006320071008001000074070200000000010080000340025563020940,892436157436157892157892436324971568981563274675284319249615783718349625563728941;
980640000300008405600000700040001080000500300000097000000020000090400203130000500,Medium,987645132321978465654312798546231987879564321213897654465123879798456213132789546,049130600108020700005000030000006007000000051000970004000802000067004000200000000,749138625138625749625749138391456287476283951852971364914862573567314892283597416;
900200400000007003002000080000100600201450000560000300400970001000005007080002060,Medium,978231456645897123312564789897123645231456978564789312456978231123645897789312564,700009130020000040130006800000400000400000050000678000080910070007080960000060000,746829135829135746135746829268451397471392658953678214684913572517284963392567481;
900004020000030700020800000210000045000006010506003000400010097008600200000070500,Medium,987564123654231789321897456213789645879456312546123978465312897798645231132978564,040003009253060000009000250000007030000000100090180070020300985078500300600000420,841253769253769841769841253512497638487635192396182574124376985978524316635918427;
800003064010006090500089000650000010020000900007200000000070003008000006100605080,Hard,879123564213456897546789231654897312321564978987231645465978123798312456132645789,004000005000000034005800062600000900300006007259487000003010000508000240920000071,834762195762195834195834762647351928381926457259487613473219586518673249926548371;
007005000060002080001970400300000560600100000000450201400200900003007000080000002,Medium,897645123564312789231978456312789564645123897978456231456231978123897645789564312,006090000005000000000170000008040300700300600040010000080000400001900063059400080,176895234895234176234176895968742351712359648543618927687523419421987563359461782;
700000006450080003000604809300500000000079000008010400000002000230400900500000301,Medium,789321546456987213123654879312546798645879132978213465897132654231465987564798321,002001730001030000730480000600057000040000009000240008090003500000000003300004090,482961735961735482735482961629857314847316259153249678298173546574698123316524897;
640008003000005089900010006000700200009020000100056000060800000800001605030000070,Hard,645978123312645789978312456456789231789123564123456897564897312897231645231564978,700000003010250060003060400090030080002581904030000106000805000020140800000007000,769418253418253769253769418194632587672581934835974126946825371327146895581397642;
007060000054030800000098064003000050800004100000000709032009040005013000000000002,Medium,987465231654132897321798564213987456879654123546321789132879645465213978798546312,090001030000000090006207000070000000000000065000025800709143620002000170018002000,297581436581436297436297581875964312924318765163725849759143628642859173318672954;
008020000300000007040009020700000005100004790006800002060000010030605000000012540,Medium,978123654312456987645789321789231465123564798456897132564978213231645879897312546,170000004620000009000070023290040031005002000040006000000300010450007300800091000,179623584623584179584179623296745831715832946348916257967358412451267398832491765;
000200000103000005009040302300008504600000007908460000000907000000050003004001080,Easy,456213978123879645789546312312798564645132897978465231231987456897654123564321789,000500000000000008700000540000060000030104800061800002050900600003002001090683250,328549716549716328716328549485267193237194865961835472852971634673452981194683257;
000500130400230090002000000000700600604000980080450300010008040079000000500300000,Easy,798564132465231798132897465321789654654123987987456321213978546879645213546312879,706002941002000050001700000000010000509400608010600000000290100000000000000100580,756832941832941756941756832368519427579423618214678395685294173197385264423167589;
000600100560300000201000405400001907080060020000007050900400200002080000000003070,Medium,897645132564312798231978465456231987789564321123897654978456213312789546645123879,003450600050000000009200000030000100700100090000020567340000920062000001000032000,273458619458619273619273458534796182726185394891324567347861925962547831185932746;
000700002010056000900020000000005890064008030090010060003000700006800000080001056,Hard,645789312312456978978123645231645897564978231897312564123564789456897123789231456,107004600254680030680100000002300800306000000000012000720000005900003000000000306,137254689254689137689137254572396841316845792498712563723468915961523478845971326;
008450003640000809000700006500300000097000000001008400020000000000500301400230900,Medium,978456213645123879312789546564312798897645132231978465123897654789564321456231987,004030000000900070018000030000700006709100080201000090000090003006007041020046750,674532918532918674918674532345789126769123485281465397457291863896357241123846759;
010506000900200000000070002090100060064008030000005890006080000080001056003000700,Hard,312546978978213645645879312897132564564798231231465897456987123789321456123654789,080019000010300000000705409004820000070090504006000108040900000007008900600000000,785419362419362785362785419154823697873691524926574138548936271237148956691257843;
010600000000300605540000012020400009007003000000080020002060800005007000790001004,Medium,213645978879312645546978312321456789987123456654789123132564897465897231798231564,040000000000006240050003000000400000020570060000320010000710600002894000070000000,243987156987156243156243987839461572421578369765329814394715628612894735578632491;
012540000605000030000010060800002006000005700004790100009020040020000008000007300,Medium,312546897645879231978213564897132456231465789564798123789321645123654978456987312,020004096080190703090003500000260000000000300060005010300410008007000009040000001,723584196584196723196723584835261947271948365469375812352419678617852439948637251;
020400090700030000000008200200006008500070000097010040000300056045000120010600000,Medium,123465897789132564456798231231546978564879312897213645978321456645987123312654789,013570900500002000000003070005100000040080020820000001000006200090750036080004100,413578962578962413962413578735129684149687325826345791351896247294751836687234159;
030700000008000002400002090000054021300000650600001000010079040006200800070500000,Medium,132798465798465132465132798987654321321987654654321987213879546546213879879546213,002085306480090002090000000804000000010050004000014030200030000000800500908600743,172485396485396172396172485824763951713958264569214837247539618631847529958621743;
040001800000050003000907000000200000090040032130000005980460000300008054600000007,Medium,546321879879654213213987546465213798798546132132879465987465321321798654654132987,000000070000000001670000004000000740080040052000182000003400009508023407009000000,831294675294675831675831294912356748386749152457182963123467589568923417749518326;
040079100000500700800200006090002040002000008000700300021054000000001060650000030,Medium,546879123213546789879213456798132645132465978465798312321654897987321564654987231,050600000620800700004000000090008007000130046001070005000380400080000090000090060,759623814623814759814759623296548137578132946341976285965381472487265391132497568;
050310000320900040000000200008400001030000050000000907000890460070060000540030008,Medium,654312879321978546987645213798456321132789654465123987213897465879564132546231798,000008000500001046020000000005000009403007005800005734000032000000004060080000050,946578321578321946321946578765413289493287615812695734654832197139754862287169453;
060070000098000406030540080004008010000030005000000970009320004013050000000000200,Medium,465879123798213456132546789654798312987132645321465978879321564213654897546987231,040100207100000000237040009800000000450008000073051020004020058000000063390060000,546189237189237546237546189861472395452398671973651824614923758725814963398765412;
060100000000450012030000605700005000100970004006002800040200009300007000008000020,Medium,564123978897456312231789645789645231123978564456312897645231789312897456978564123,120080000509040000300000000800263000003090760004700030000030010000002900008600050,127589346589346127346127589875263491213498765964715832752934618631852974498671253;
070000600000604908045080300000002000050000103023400009800010004000079000030500000,Medium,978321645312654978645987312789132456456798123123465789897213564564879231231546897,750060019060009000200000060000090140000000000001000025300000906027680001040030002,753864219864219753219753864638592147572146398491378625385421976927685431146937582;
100079400060200080700500000080000002004002900300700000000054201006001000003000560,Medium,132879456465213789798546123987465312654132978321798645879654231546321897213987564,104708000008000130000100000200005600010000090806010000073000002000200000080940075,134728569728569134569134728247395681315682497896417253473856912951273846682941375;
102000504000600001065300000000070050080006020004010709000030070200008000009400002,Medium,132987564798654231465321897321879456987546123654213789546132978213798645879465312,900080705403000900705910000020150609090008004000294800000370008500001000000000000,912483765483765912765912483824157639197638254356294871241376598579841326638529147;
210640000500000130870002000465090000000200050000060007020000800000709010080100006,Medium,213645798546978132879312465465897321798231654132564987321456879654789213987123546,050600009000289100080100000000590000502030000000006000700300000021400308030000000,157643289643289157289157643476592831512834796398716425765328914921465378834971562;
000900003008000400010050709200006000007013005500070300003005007080100004006090200,Expert,645987123978321456312654789231546978897213645564879312123465897789132564456798231,000004000200300890050007200000003508903000000400082000709035001008009000001070900,897214356214356897356897214172963548983541762465782139729435681638129475541678923;
000900030008000400100005790006009200800100040003050070020060000050007300007031050,Expert,465978132798312465132645798546789213879123546213456879321564987654897321987231654,000030050006050007001000806070010004240000000600008000080600100090302000000004089,427836951836951427951427836378219564249563718615748392782695143194382675563174289;
301050007600000200007003500000004008090030000005097010009002006010040080500070003,Expert,321456897654789231987123564132564978798231645465897312879312456213645789546978123,070086040300000070109072006000001000001068090090050000007010000005007024008000700,572386149386149572149572386823791465751468293694253817237614958915837624468925731;
400080001700003050020006900000200060030500700500007130300000009040008000970010500,Expert,456789321789123654123456987897231465231564798564897132312645879645978213978312546,104000000000650020050120078040000001016080090005000000030060917900030045080000000,124378659378659124659124378743296581216587493895413762432865917961732845587941236;
006000002700030005103005070900020060010004800005007030090003000000040080500079100,Expert,456798312789132645123465978978321564312654897645987231897213456231546789564879123,501030000000072000670000030004900000006083024027104000049060003000000000003010006,591438672438672591672591438314926785956783124827154369149867253265349817783215946;
500310700000600002003070005300009000907050010004000800002090600700500300400001080,Expert,546312798879645132213978465321789546987456213654123879132897654798564321465231987,200008090008090200090201468010000902500080030000100070045009020070045000000310007,251468793468793251793251468614537982527986134839124675145879326372645819986312547;
200600000007310050500070003010050097008000004000009030003500070006090002080001040,Expert,231645789897312456564978123312456897978123564645789231123564978456897312789231645,009702000700600000003000050000000800100000907000047060000268300304070200005090006,419752683752683419683419752597136824146825937238947561971268345364571298825394176;
970500100040000080300090000700005030020900060400010800030700005000006002500103070,Expert,978564123645231789312897456789645231123978564456312897231789645897456312564123978,004920000020803000870000001000030006500710000000000200000180300306005040010040000,654921873921873654873654921249538716568712439137469285495187362386295147712346598;
900600002010080040005300070006002000103700050700005003000800004090000030500010097,Expert,978654312312987645645321978456132789123798456789465123231879564897546231564213897,083060000009000080200083000000002000870000041940070000318920000000008000096000002,783169254169254783254783169631842597872596341945371628318925476427618935596437812;
900003000005079100000040080100004800050007030009020060031005070007030005060000002,Expert,978213456645879123312546789123654897456987231789321564231465978897132645564798312,064852000002091060301064050000603020070905000209000000400209070000080240900000000,764852391852391764391764852548613927673925418219478536486239175137586249925147683;
809005000006010090003008064000020900000056010020700000000800006700000003065001080,Hard,879645231546312897213978564654123978987456312321789645132897456798564123465231789,800705029705020800029800005400600000600050000000000000070502900030006502200000000,861745329745329861329861745417693258683254197592187436176532984938476512254918673;
800040001006002900003070050008004000100097500000030009020000060007050130050003700,Expert,879645321546312987213978654798564213132897546465231879321789465987456132654123798,090006080070002590300501470704023005050067020620050009000030007000040000000000000,591476382476382591382591476714923865953867124628154739149638257235749618867215943;
006020000700050030103700005010008004900600020005300007500001079090000003000800040,Expert,456123798789456132123789465312978654978645321645312987564231879897564213231897546,902000004080604000050010083020006500100030007300007801200360090060000000500400006,912783654783654912654912783827146539196538247345297861271365498469871325538429176;
700300000065080010000600008000010560000009200020000007006090100809000050003460080,Hard,798321645465987312132654978987213564654879231321546897546798123879132456213465789,040030000000100005000000630056400870400000500708000000500708003009064008870200061,945637182637182945182945637356421879491873526728596314564718293219364758873259461;
006020900003700005800400010000300090008040000100970500007500103050030700020000006,Expert,546123978213789645879456312465312897798645231132978564987564123654231789321897456,940060000807500900502900067600025000095070100023000650080003006200004700000009000,941867532867532941532941867618425379495376128723198654184753296259684713376219485;
700000020056010000020009000001080065000300700800600000010090006008460003005000809,Hard,789546321456213987123879654231987465564321798897654132312798546978465213645132879,000230056007000000456100000000000000010503060705002009020040010000020700000601000,198237456237456198456198237382964571914573862765812349829745613641329785573681924;
008400001060020090030700500080040000000300009001970050500030070070500310200000600,Expert,798456231465123897132789564987645123654312789321978456546231978879564312213897645,001000004500200061030801000905000070082070000000000020050000009400000010379400050,861597234597234861234861597915642378682379145743185926156723489428956713379418652;
008400010030700005060002900000300090080004000001907500200000006070500103500003700,Expert,798465312132798645465132978654321897987654231321987564213879456879546123546213789,008009000019000408036020000000000000040390067000040050800003600654102000000080005,428719536719536428536428719187265394245391867963847152872953641654172983391684275;
009006001046003080000809050030700000060000800008065010001000065900000002000020700,Hard,879546321546213987213879654132798546465132879798465213321987465987654132654321798,070000240190248005008000000901700063032060000680000900000000000823907000000800000,375196248196248375248375196951782463732469581684531927517624839823917654469853712;
000100045004098000001060900000650000009000004000007230700003000102040080460000020,Medium,987132645654798312321465978213654897879321564546987231798213456132546789465879123,000000004000080602000600100020500090507803000908060075200070463000000920003000500,652139784139784652784652139321547896567893241948261375215978463476315928893426517;
000230700009004000000000065000045010001900006004000809012080004640020000070000300,Medium,456231798789564132123897465897645213231978546564312879312789654645123987978456321,100026000800000000395004026040003901010900400009000030000009500030000609002000700,174826395826395174395174826248753961713962458659418237487639512531287649962541783;
000500809046800003009001006900002000001605000000070020008100065060080000030000700,Hard,213564879546897213879231546987312654321645987654978321798123465465789132132456798,070905000005004308024300005109000250006000000540009060800060000063007502000000090,378915624915624378624378915189746253736251849542839167897562431463197582251483796;
000700300002460000008102040000004890090001060504000001400009000023000700000000056,Hard,645798312312465978978132645231654897897321564564987231456879123123546789789213456,074060190800005000000004060000700003000020050009000000000019506003607000020500780,374862195862195374195374862648751923731926458259438617487219536513687249926543781;
010560000009200000000007002600008000300000700080010056000050890090100060460080030,Hard,213564978879231645546897312654978123321645789987312456132456897798123564465789231,010950000050200010006000950500100003002040000000000500700020605000090078000603000,317954286954286317286317954579162843132845769468739521791428635623591478845673192;
030800046060010009890500000000008060700000030056100008000020900002007000000650001,Hard,231879546564213879897546213123798465789465132456132798645321987312987654978654321,000028007000060000067900028010000600400680103800000000130056090009000016002019000,941328567328567941567941328213475689495682173876193254134856792759234816682719435;
031070050060002000007005300900000030000080400005100790100800040050030070009060200,Expert,231978654564312987897645321978456132312789465645123798123897546456231879789564213,000000020056300008000008100080003200703005091692800007000030905000000000060000710,478156329156329478329478156581793264743265891692841537817632945934517682265984713;
040102008000460002300700000700000023056000000000009400060001090890004000001000504,Hard,645132978978465312312798645789546123456213789123879456564321897897654231231987564,700000000009150000100700000000000500070504620905000010030900200217400000090060830,786349152349152786152786349463821597871594623925673418638915274217438965594267831;
050003700100080400009006002060200000031007500007500003000008004005010907900000300,Expert,456123798123789465789456132564231879231897546897564213312978654645312987978645321,070000000620000000009000003080000004701532800000800000007015040904007005002004000,478623159623159478159478623286791534741532896395846217867315942914267385532984761;
060000008800605100030070000000089500640003800900006010100000650009000020000200007,Hard,564312798897645132231978465312789546645123879978456213123897654789564321456231987,000001800201856079006000230002700000740003000100002080020105040004000090500004008,479231856231856479856479231392768514748513962165942387927185643684327195513694728;
060001009890004000001000540700000032000009400056000000300070000000640020040012080,Hard,564231879897564213231897546789456132123789465456123798312978654978645321645312987,000005013095000604003000005042000050700100000000060080407001000306020000000000728,674295813295813674813674295942738156768159432531462987427581369386927541159346728;
070301050005007003002600000030500070060009002800010040000090030080000004100005097,Expert,978321456645987123312654789231546978564879312897213645456798231789132564123465897,100600000000982000080004003540029031000030020300010590000008005090007300005000000,174653982653982174982174653546729831719835426328416597467398215291567348835241769;
080000400100050709000009003800001004060090200030500007070310005002600000005070300,Expert,789123456123456789456789123897231564564897231231564897978312645312645978645978312,600008050400000000052000000004000086760580000800000007000000269006040010509000003,671498352498352671352671498914723586763589124825164937147835269236947815589216743;
080100004006009200003050007008000400010005709000900003500007300200060000007031005,Expert,789123564456789231123456897978312456312645789645978123564897312231564978897231645,405010000007030000602095807000906070000000000000508069000700201060000003300000906,495817632817632495632495817158926374946371528723548169589763241264189753371254986;
090030000005790010000400008600000200301050007007300500010040080500070003009200006,Expert,798132645465798312132465978654987231321654897987321564213546789546879123879213456,012000000000005902080910000400050000190004200000296001000008000579000020034500100,912643785643785912785912643426157839197834256358296471261378594579461328834529167;
090060200005030007100800004070005300013070005006002000000080400050100709900000003,Expert,798564231465231897132897564879645312213978645546312978321789456654123789987456123,005800609000000020609020030000090000206713508000000062000000040000080100010054000,425831679831679425679425831358296714246713598197548362582167943964382157713954286;
100065000000700002090002000900001600604080300000050980003000070006800000800010506,Hard,132465798465798132798132465987321654654987321321654987213546879546879213879213546,002000009100000002009342070001090500400580201800200000004000030003714020507000000,342178659178659342659342178721496583436587291895231764214865937963714825587923416;
001000000007300050560980001012005790000102400000090030406000200000540070709003000,Medium,231654987897321654564987321312465798978132465645798132456879213123546879789213546,906030001008000000001900030362400509000000010805090004000000193009320000000060007,946238751238751946751946238362417589497583612815692374624875193179324865583169427;
001000000560010098007500030000300009012907500000004210000700054406002000709000300,Medium,231879465564213798897546132645321879312987546978654213123798654456132987789465321,800001040020746000000030501000067010087000000060980200003070602000003000400000300,839521746521746839746839521295367418387412965164985273953174682678253194412698357;
001890650050030007000000001070450000200000046000003079790005102400012000030900000,Medium,321897654654231987987564321879456213213789546546123879798645132465312798132978465,000306000006050970000070300100700569090000080005400000037000800009000600500040000,974316258316258974258974316143782569792561483685493127437625891829137645561849732;
210700500800406000000000009000000050007000301600201080000600100100008060405002090,Hard,213789546879456213546123879321897654987564321654231987798645132132978465465312798,307800000010094000090357000008002000530901000600700120780600030000005000901070000,357816294816294357294357816178542963532961748649738125785629431423185679961473582;
002709000400100070008050003007640030004002008300000005006200000800000001000097600,Expert,132789546465123879798456213987645132654312798321978465546231987879564321213897654,400900000003106000000020003080000000000030009060800712802005047014002005030080000,428973156973156428156428973789261534241537869365849712892315647614792385537684291;
002800000040030000908000001450002970080005300103000040001009006000000089000450000,Easy,312897564645231897978564231456312978789645312123978645231789456564123789897456123,020000954007004823000000000000249500209501006005000000000795080400000000000030000,823617954617954823954823617136249578289571346745386192362795481498162735571438269;
500700030000100000001065098040000210970210500300000009020604000000907300700000054,Medium,564798132897132465231465798645879213978213546312546879123654987456987321789321654,360209080059004060780061000000047003000000000900000006006070400403500010000000007,361259784259784361784361259512647893637895142948132576126978435473526918895413627;
002800000600001800970000003500000090230000460007450030000005001000070600050300080,Medium,312897546645231879978564213564123798231789465897456132789645321123978654456312987,080197026090020000306004190040860070000009000002000030400030000005010700000000000,584197326197326584326584197941863275853279461762451938418732659635918742279645813;
600900010001045000980000040400080021030000007000020604070230000000004090506000000,Hard,654978213321645879987312546465789321132456987798123654879231465213564798546897132,503002800040006003096500040400000000700904001209000400000209000680400030000005000,573142896142896573896573142431768925758924361269351487317289654685417239924635718;
980065100300700005000100000540000007003907000000604020102000040005210079090000003,Medium,987465132321798465654132798546321987213987654879654321132879546465213879798546213,060300500010080000000000302003000020005820040008093000000208000400030008000079035,967312584312584967584967312173645829695821743248793156736258491459136278821479635;
970003000000540070640000002000090030000102004201005097056980100100000000700300050,Medium,978213645312546978645879312564798231897132564231465897456987123123654789789321456,000010008309048005008060300050680490070490580900070020000020000000006054091000000,765319248319248765248765319153682497672491583984573126536924871827136954491857632;
002800000605201000970060002100000056006000009080040100000003800200709060007400000,Hard,312897645645231978978564312123978456456312789789645123564123897231789564897456231,600300002000402090000000000013004506004580000025100709100000000040700010007000000,691378452378452691452691378713924586964587123825163749139845267246739815587216934;
